transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,total_amount,currency,payment_method,payment_status,shipping_cost,tax_amount,discount_amount,order_source,customer_segment,source,extracted_at
TXN_20251001_001241,CUST_00000264,2024-10-25T21:55:24.588010,Computing,Electronics Product 1258,5,616.49,3282.97,USD,PayPal,Failed,43.47,246.6,89.55,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588015
TXN_20251001_001242,CUST_00000378,2025-03-02T21:55:24.588019,Computing,Electronics Product 9428,2,1139.51,2416.61,USD,Credit Card,Completed,22.16,182.32,66.89,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588024
TXN_20251001_001243,VN_CUST_000700,2025-01-14T21:55:24.588029,Electronics,Electronics Product 1657,1,1258.52,1376.5,USD,PayPal,Completed,20.6,100.68,3.3,Store,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588034
TXN_20251001_001244,CUST_00000487,2025-04-06T21:55:24.588039,Electronics,Electronics Product 8454,5,362.7,1939.0,USD,PayPal,Failed,31.22,145.08,50.8,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588044
TXN_20251001_001245,CUST_00000847,2025-01-15T21:55:24.588051,Computing,Electronics Product 9011,1,1376.82,1436.66,USD,Credit Card,Pending,19.95,110.15,70.26,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588058
TXN_20251001_001246,VN_CUST_000912,2025-05-13T21:55:24.588062,Gaming,Electronics Product 7065,5,322.68,1674.96,USD,Credit Card,Failed,7.83,129.07,75.34,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588067
TXN_20251001_001247,VN_CUST_000806,2025-04-09T21:55:24.588072,Gaming,Electronics Product 1240,4,1814.51,7817.83,USD,Bank Transfer,Failed,42.65,580.64,63.5,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588077
TXN_20251001_001248,CUST_00000177,2025-07-29T21:55:24.588082,Gaming,Electronics Product 5781,4,64.82,202.36,USD,Bank Transfer,Pending,9.35,20.74,87.01,Mobile App,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588087
TXN_20251001_001249,CUST_00000593,2024-12-17T21:55:24.588092,Computing,Electronics Product 1969,2,456.39,961.61,USD,Credit Card,Pending,37.5,73.02,61.69,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588096
TXN_20251001_001250,CUST_00000799,2024-11-09T21:55:24.588101,Gaming,Electronics Product 9627,2,159.29,307.5,USD,PayPal,Failed,40.07,25.49,76.64,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588106
TXN_20251001_001251,CUST_00000910,2025-09-22T21:55:24.588111,Electronics,Electronics Product 1833,3,255.22,778.41,USD,PayPal,Completed,34.91,61.25,83.41,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588116
TXN_20251001_001252,CUST_00000651,2025-07-09T21:55:24.588120,Electronics,Electronics Product 8627,4,1728.67,7440.0,USD,Credit Card,Completed,5.76,553.17,33.61,Web,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588125
TXN_20251001_001253,CUST_00000732,2025-01-06T21:55:24.588130,Mobile,Electronics Product 7915,1,1003.11,1080.29,USD,Credit Card,Completed,11.41,80.25,14.48,Phone,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588135
TXN_20251001_001254,VN_CUST_000338,2025-05-22T21:55:24.588140,Computing,Electronics Product 6407,2,782.74,1631.01,USD,PayPal,Failed,29.19,125.24,88.9,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588144
TXN_20251001_001255,VN_CUST_000367,2024-10-05T21:55:24.588149,Mobile,Electronics Product 4969,4,379.93,1654.9,USD,PayPal,Pending,46.61,121.58,33.01,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588155
TXN_20251001_001256,VN_CUST_000838,2025-05-31T21:55:24.588159,Electronics,Electronics Product 3647,3,176.64,565.83,USD,Bank Transfer,Failed,5.16,42.39,11.64,Mobile App,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588164
TXN_20251001_001257,CUST_00000285,2025-03-04T21:55:24.588169,Electronics,Electronics Product 2912,5,1861.63,10080.25,USD,Credit Card,Failed,29.8,744.65,2.35,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588174
TXN_20251001_001258,VN_CUST_000192,2025-02-04T21:55:24.588179,Gaming,Electronics Product 4583,3,249.34,759.19,USD,Cash,Failed,43.36,59.84,92.03,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588184
TXN_20251001_001259,CUST_00000008,2025-05-31T21:55:24.588189,Gaming,Electronics Product 1525,5,1742.05,9399.27,USD,Bank Transfer,Pending,44.79,696.82,52.59,Web,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588196
TXN_20251001_001260,CUST_00000716,2025-06-05T21:55:24.588201,Audio,Electronics Product 3611,2,874.04,1897.54,USD,PayPal,Completed,28.66,139.85,19.05,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588207
TXN_20251001_001261,VN_CUST_000663,2024-10-30T21:55:24.588212,Electronics,Electronics Product 4321,1,315.02,348.99,USD,Bank Transfer,Completed,43.28,25.2,34.51,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588219
TXN_20251001_001262,VN_CUST_000198,2024-10-25T21:55:24.588224,Gaming,Electronics Product 6013,4,1659.4,7157.2,USD,Credit Card,Pending,26.66,531.01,38.07,Web,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588229
TXN_20251001_001263,VN_CUST_000534,2025-05-07T21:55:24.588234,Electronics,Electronics Product 7656,1,978.37,988.81,USD,Bank Transfer,Pending,12.89,78.27,80.72,Store,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588239
TXN_20251001_001264,VN_CUST_000715,2024-10-24T21:55:24.588243,Electronics,Electronics Product 9758,3,1689.16,5429.51,USD,Cash,Completed,30.68,405.4,74.05,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588248
TXN_20251001_001265,VN_CUST_000694,2025-07-22T21:55:24.588252,Audio,Electronics Product 7099,2,1940.93,4171.37,USD,Credit Card,Failed,17.19,310.55,38.23,Phone,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588259
TXN_20251001_001266,VN_CUST_000164,2025-09-10T21:55:24.588263,Gaming,Electronics Product 8619,2,351.68,744.7,USD,Credit Card,Pending,38.2,56.27,53.13,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588268
TXN_20251001_001267,VN_CUST_000368,2024-12-26T21:55:24.588273,Electronics,Electronics Product 7358,2,1688.24,3603.54,USD,Cash,Completed,17.67,270.12,60.73,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588278
TXN_20251001_001268,CUST_00000729,2024-12-09T21:55:24.588283,Computing,Electronics Product 3265,5,1955.95,10527.01,USD,Credit Card,Pending,22.55,782.38,57.67,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588291
TXN_20251001_001269,VN_CUST_000963,2024-12-28T21:55:24.588295,Computing,Electronics Product 5257,1,1864.03,2036.52,USD,Bank Transfer,Completed,25.41,149.12,2.04,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588302
TXN_20251001_001270,VN_CUST_000279,2025-02-10T21:55:24.588308,Audio,Electronics Product 4936,4,534.45,2277.55,USD,PayPal,Pending,5.38,171.02,36.65,Mobile App,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588313
TXN_20251001_001271,VN_CUST_000070,2025-02-26T21:55:24.588318,Computing,Electronics Product 5429,5,449.92,2426.93,USD,PayPal,Completed,13.42,179.97,16.06,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588323
TXN_20251001_001272,VN_CUST_000783,2024-11-13T21:55:24.588327,Computing,Electronics Product 3180,5,1158.76,6241.4,USD,Cash,Pending,32.56,463.5,48.46,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588332
TXN_20251001_001273,VN_CUST_000342,2025-06-17T21:55:24.588336,Mobile,Electronics Product 2089,3,1714.22,5516.03,USD,PayPal,Failed,22.3,411.41,60.34,Mobile App,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588341
TXN_20251001_001274,CUST_00000625,2025-06-19T21:55:24.588346,Computing,Electronics Product 2868,5,199.97,998.73,USD,Cash,Completed,13.21,79.99,94.32,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588351
TXN_20251001_001275,CUST_00000819,2024-10-05T21:55:24.588355,Computing,Electronics Product 2240,1,1967.97,2110.06,USD,Cash,Failed,46.16,157.44,61.51,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588361
TXN_20251001_001276,CUST_00000462,2025-04-08T21:55:24.588366,Audio,Electronics Product 9808,1,1056.49,1109.67,USD,Bank Transfer,Completed,21.46,84.52,52.8,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588371
TXN_20251001_001277,CUST_00000644,2024-10-08T21:55:24.588375,Gaming,Electronics Product 2974,2,588.44,1275.06,USD,Credit Card,Failed,39.31,94.15,35.28,Web,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588380
TXN_20251001_001278,VN_CUST_000125,2025-07-01T21:55:24.588386,Mobile,Electronics Product 6213,1,1463.82,1514.13,USD,Cash,Failed,11.98,117.11,78.78,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588391
TXN_20251001_001279,VN_CUST_000891,2025-05-08T21:55:24.588395,Computing,Electronics Product 2448,4,634.35,2771.69,USD,PayPal,Failed,44.97,202.99,13.67,Phone,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588400
TXN_20251001_001280,VN_CUST_000730,2024-11-23T21:55:24.588404,Electronics,Electronics Product 3994,2,1200.07,2569.69,USD,Credit Card,Pending,49.25,192.01,71.71,Store,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588409
TXN_20251001_001281,VN_CUST_000675,2025-07-10T21:55:24.588414,Computing,Electronics Product 3843,3,1126.75,3595.35,USD,Cash,Failed,36.54,270.42,91.86,Store,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588419
TXN_20251001_001282,VN_CUST_000599,2025-01-05T21:55:24.588424,Mobile,Electronics Product 3119,4,402.61,1690.69,USD,Bank Transfer,Failed,14.84,128.84,63.43,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588429
TXN_20251001_001283,VN_CUST_000408,2025-02-13T21:55:24.588433,Audio,Electronics Product 4575,4,179.19,698.96,USD,Bank Transfer,Failed,14.26,57.34,89.4,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588438
TXN_20251001_001284,VN_CUST_000168,2025-09-06T21:55:24.588443,Mobile,Electronics Product 2600,5,441.35,2323.44,USD,Credit Card,Completed,12.8,176.54,72.65,Web,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588448
TXN_20251001_001285,CUST_00000467,2025-02-24T21:55:24.588453,Computing,Electronics Product 1419,3,76.1,207.78,USD,Cash,Completed,40.89,18.26,79.67,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588459
TXN_20251001_001286,CUST_00000901,2025-04-21T21:55:24.588464,Gaming,Electronics Product 1788,4,111.58,478.29,USD,PayPal,Pending,7.19,35.71,10.93,Phone,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588469
TXN_20251001_001287,VN_CUST_000283,2025-04-04T21:55:24.588473,Electronics,Electronics Product 3751,1,467.4,541.89,USD,Credit Card,Completed,41.84,37.39,4.74,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588479
TXN_20251001_001288,CUST_00000200,2025-06-04T21:55:24.588483,Computing,Electronics Product 5782,3,850.35,2699.31,USD,Credit Card,Completed,36.91,204.08,92.73,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588488
TXN_20251001_001289,CUST_00000935,2025-06-30T21:55:24.588494,Gaming,Electronics Product 9868,5,1317.17,7094.44,USD,Bank Transfer,Failed,40.44,526.87,58.72,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588500
TXN_20251001_001290,CUST_00000100,2025-04-08T21:55:24.588506,Gaming,Electronics Product 1278,5,327.99,1738.85,USD,Credit Card,Failed,41.27,131.2,73.57,Web,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588510
TXN_20251001_001291,VN_CUST_000839,2025-09-18T21:55:24.588516,Audio,Electronics Product 4393,2,846.17,1752.0,USD,Credit Card,Completed,18.63,135.39,94.36,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588521
TXN_20251001_001292,VN_CUST_000127,2024-10-07T21:55:24.588525,Electronics,Electronics Product 1872,2,1261.4,2671.78,USD,PayPal,Pending,43.22,201.82,96.06,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588531
TXN_20251001_001293,CUST_00000111,2025-09-04T21:55:24.588535,Electronics,Electronics Product 3730,4,554.34,2346.7,USD,Cash,Pending,35.82,177.39,83.87,Mobile App,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588540
TXN_20251001_001294,VN_CUST_000667,2025-04-08T21:55:24.588544,Electronics,Electronics Product 3614,5,827.35,4484.09,USD,PayPal,Failed,33.67,330.94,17.27,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588549
TXN_20251001_001295,CUST_00000887,2024-12-13T21:55:24.588554,Mobile,Electronics Product 3494,2,387.16,794.04,USD,Cash,Failed,40.61,61.95,82.84,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588560
TXN_20251001_001296,CUST_00000043,2025-04-11T21:55:24.588565,Mobile,Electronics Product 1931,5,1930.4,10343.96,USD,Bank Transfer,Failed,9.74,772.16,89.94,Phone,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588570
TXN_20251001_001297,CUST_00000787,2025-06-12T21:55:24.588575,Computing,Electronics Product 3280,3,868.28,2784.34,USD,Bank Transfer,Failed,42.03,208.39,70.92,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588580
TXN_20251001_001298,VN_CUST_000377,2025-06-28T21:55:24.588584,Electronics,Electronics Product 2910,4,672.16,2872.6,USD,Bank Transfer,Pending,39.54,215.09,70.67,Web,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588590
TXN_20251001_001299,CUST_00000711,2025-06-26T21:55:24.588596,Gaming,Electronics Product 8381,4,1911.98,8224.94,USD,Cash,Pending,8.41,611.83,43.22,Mobile App,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588601
TXN_20251001_001300,CUST_00000951,2025-06-28T21:55:24.588606,Gaming,Electronics Product 8995,3,981.53,3144.47,USD,Cash,Failed,9.34,235.57,45.03,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588611
TXN_20251001_001301,CUST_00000309,2025-08-13T21:55:24.588616,Audio,Electronics Product 6357,5,1339.24,7212.33,USD,PayPal,Failed,14.06,535.7,33.63,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588624
TXN_20251001_001302,VN_CUST_000638,2025-06-17T21:55:24.588629,Computing,Electronics Product 6683,5,1067.4,5739.44,USD,PayPal,Pending,27.61,426.96,52.13,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588634
TXN_20251001_001303,VN_CUST_000903,2025-01-10T21:55:24.588638,Mobile,Electronics Product 1289,1,549.31,595.66,USD,Credit Card,Pending,20.76,43.94,18.35,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588643
TXN_20251001_001304,CUST_00000686,2025-07-06T21:55:24.588648,Mobile,Electronics Product 4460,3,1215.37,3899.15,USD,PayPal,Failed,31.8,291.69,70.45,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588652
TXN_20251001_001305,CUST_00000862,2024-12-10T21:55:24.588657,Computing,Electronics Product 9653,1,1653.27,1757.49,USD,Credit Card,Pending,35.9,132.26,63.94,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588663
TXN_20251001_001306,VN_CUST_000719,2024-10-23T21:55:24.588667,Electronics,Electronics Product 1481,5,321.83,1694.76,USD,PayPal,Pending,8.01,128.73,51.13,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588672
TXN_20251001_001307,VN_CUST_000587,2025-05-08T21:55:24.588677,Gaming,Electronics Product 7769,5,195.98,1033.66,USD,Credit Card,Pending,27.3,78.39,51.93,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588682
TXN_20251001_001308,VN_CUST_000025,2025-01-20T21:55:24.588686,Electronics,Electronics Product 3444,2,926.37,1976.7,USD,Cash,Pending,19.44,148.22,43.7,Web,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588691
TXN_20251001_001309,CUST_00000615,2025-07-22T21:55:24.588696,Gaming,Electronics Product 9542,2,1856.13,3982.66,USD,Cash,Completed,44.63,296.98,71.21,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588700
TXN_20251001_001310,VN_CUST_000691,2025-07-03T21:55:24.588705,Mobile,Electronics Product 5660,4,895.68,3807.58,USD,Credit Card,Failed,35.58,286.62,97.34,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588711
TXN_20251001_001311,VN_CUST_000527,2025-04-25T21:55:24.588716,Audio,Electronics Product 6503,5,84.35,386.2,USD,PayPal,Failed,25.09,33.74,94.38,Phone,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588721
TXN_20251001_001312,VN_CUST_000817,2024-12-15T21:55:24.588726,Audio,Electronics Product 3764,2,1723.05,3639.76,USD,Cash,Failed,8.54,275.69,90.57,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588731
TXN_20251001_001313,CUST_00000972,2025-09-09T21:55:24.588735,Audio,Electronics Product 3060,2,1714.44,3629.22,USD,PayPal,Failed,14.59,274.31,88.56,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588740
TXN_20251001_001314,VN_CUST_000601,2025-02-14T21:55:24.588744,Electronics,Electronics Product 4840,1,1183.07,1288.05,USD,Cash,Completed,28.49,94.65,18.16,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588750
TXN_20251001_001315,VN_CUST_000179,2025-06-29T21:55:24.588754,Gaming,Electronics Product 5871,4,210.16,869.04,USD,Bank Transfer,Failed,42.32,67.25,81.17,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588760
TXN_20251001_001316,VN_CUST_000993,2025-06-19T21:55:24.588765,Electronics,Electronics Product 4761,3,1731.01,5644.84,USD,Cash,Failed,38.44,415.44,2.07,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588769
TXN_20251001_001317,CUST_00000091,2025-02-16T21:55:24.588774,Electronics,Electronics Product 3777,3,1115.21,3588.27,USD,PayPal,Failed,33.07,267.65,58.08,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588779
TXN_20251001_001318,CUST_00000700,2025-09-27T21:55:24.588783,Electronics,Electronics Product 9257,2,1320.87,2871.08,USD,Cash,Completed,36.64,211.34,18.64,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588790
TXN_20251001_001319,VN_CUST_000454,2024-11-19T21:55:24.588796,Mobile,Electronics Product 8824,3,306.99,981.62,USD,Credit Card,Failed,49.84,73.68,62.87,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588801
TXN_20251001_001320,VN_CUST_000090,2025-05-17T21:55:24.588806,Mobile,Electronics Product 2955,4,1764.29,7570.29,USD,Credit Card,Pending,29.4,564.57,80.84,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588811
TXN_20251001_001321,VN_CUST_000085,2025-04-09T21:55:24.588815,Computing,Electronics Product 9471,2,1375.02,2952.0,USD,PayPal,Failed,26.0,220.0,44.04,Web,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588820
TXN_20251001_001322,CUST_00000150,2024-12-22T21:55:24.588826,Audio,Electronics Product 2989,3,1034.14,3315.04,USD,Cash,Completed,25.44,248.19,61.01,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588831
TXN_20251001_001323,VN_CUST_000542,2025-01-05T21:55:24.588835,Electronics,Electronics Product 5514,1,1360.44,1444.67,USD,PayPal,Pending,39.9,108.84,64.51,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588840
TXN_20251001_001324,VN_CUST_000845,2024-12-11T21:55:24.588844,Electronics,Electronics Product 6835,1,445.75,449.08,USD,Credit Card,Pending,15.8,35.66,48.13,Store,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588849
TXN_20251001_001325,VN_CUST_000642,2025-02-25T21:55:24.588854,Computing,Electronics Product 8619,4,335.72,1437.46,USD,Cash,Pending,40.32,107.43,53.17,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588860
TXN_20251001_001326,CUST_00000936,2025-04-20T21:55:24.588865,Computing,Electronics Product 7203,3,1631.78,5248.91,USD,Cash,Completed,8.72,391.63,46.78,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588869
TXN_20251001_001327,VN_CUST_000633,2025-07-08T21:55:24.588874,Mobile,Electronics Product 2230,4,863.45,3737.61,USD,PayPal,Failed,17.3,276.3,9.79,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588879
TXN_20251001_001328,CUST_00000769,2024-10-26T21:55:24.588883,Electronics,Electronics Product 4151,4,328.57,1402.51,USD,Bank Transfer,Completed,42.04,105.14,58.95,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588888
TXN_20251001_001329,VN_CUST_000825,2025-05-14T21:55:24.588893,Computing,Electronics Product 5231,3,1005.69,3248.09,USD,Bank Transfer,Completed,41.55,241.37,51.9,Phone,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588899
TXN_20251001_001330,CUST_00000792,2025-02-19T21:55:24.588906,Computing,Electronics Product 4997,5,1556.05,8389.52,USD,Bank Transfer,Completed,41.97,622.42,55.12,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588911
TXN_20251001_001331,VN_CUST_000849,2024-10-24T21:55:24.588916,Gaming,Electronics Product 7248,5,684.08,3723.7,USD,Cash,Failed,30.39,273.63,0.72,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588921
TXN_20251001_001332,CUST_00000828,2025-03-20T21:55:24.588925,Mobile,Electronics Product 2317,2,634.09,1385.09,USD,Bank Transfer,Failed,27.54,101.45,12.08,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588930
TXN_20251001_001333,VN_CUST_000065,2025-07-21T21:55:24.588934,Electronics,Electronics Product 8632,3,1604.37,5205.36,USD,Cash,Pending,10.68,385.05,3.48,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.588939
