product_id,product_name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,weight_kg,warranty_months,is_featured,launch_date,description,market_focus,vietnam_popularity_score,platform_availability,payment_methods_supported,data_source,created_at,target_market,market_size_usd,market_growth_rate,mobile_commerce_penetration,integrated_id,source_type,source_platform,availability,crawl_timestamp,url
,FPT Product 2580,FPT,tai-nghe,tai-nghe,440.5416666666667,10573000.0,632.875,30.4,4.8,1981,,,12,0,,"Sản phẩm Product 2580 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_4b4cadb6,crawled,cellphones,True,2025-10-01 21:16:36.827677,https://cellphones.com/product/c1437b18
,BKAV Product 4650,BKAV,tai-nghe,tai-nghe,1737.5416666666667,41701000.0,2455.0416666666665,29.2,4.0,1906,,,12,0,,"Sản phẩm Product 4650 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_acae8a74,crawled,cellphones,True,2025-10-01 21:16:36.935134,https://cellphones.com/product/fe71b68e
,OPPO Product 2061,OPPO,tai-nghe,tai-nghe,1775.5833333333333,42614000.0,2291.2916666666665,22.5,4.2,1175,,,12,0,,"Sản phẩm Product 2061 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_49366c4e,crawled,cellphones,True,2025-10-01 21:16:37.038083,https://cellphones.com/product/ce6cc45a
,Viettel Product 4328,Viettel,tai-nghe,tai-nghe,342.25,8214000.0,447.5416666666667,23.5,3.8,1915,,,12,0,,"Sản phẩm Product 4328 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_a8249012,crawled,cellphones,True,2025-10-01 21:16:37.143604,https://cellphones.com/product/c394ccd0
,VinSmart Product 7651,VinSmart,tai-nghe,tai-nghe,251.08333333333334,6026000.0,,,4.0,925,,,12,0,,"Sản phẩm Product 7651 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_f97859da,crawled,cellphones,True,2025-10-01 21:16:37.244615,https://cellphones.com/product/e5a0c554
,Samsung Product 4571,Samsung,tai-nghe,tai-nghe,536.2083333333334,12869000.0,734.6666666666666,27.0,4.4,260,,,12,0,,"Sản phẩm Product 4571 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_e4408889,crawled,cellphones,True,2025-10-01 21:16:37.356017,https://cellphones.com/product/7cff1ee6
,Viettel Product 8365,Viettel,loa-bluetooth,loa-bluetooth,420.875,10101000.0,,,4.4,143,,,12,0,,"Sản phẩm Product 8365 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_421b05f5,crawled,cellphones,True,2025-10-01 21:16:38.475400,https://cellphones.com/product/8a385a30
,Samsung Product 3420,Samsung,loa-bluetooth,loa-bluetooth,1031.375,24753000.0,,,3.6,1369,,,12,0,,"Sản phẩm Product 3420 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_76bf9f2d,crawled,cellphones,True,2025-10-01 21:16:38.576231,https://cellphones.com/product/c7891d0e
,OPPO Product 4655,OPPO,loa-bluetooth,loa-bluetooth,365.7916666666667,8779000.0,435.375,16.0,3.6,576,,,12,0,,"Sản phẩm Product 4655 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_e002465f,crawled,cellphones,True,2025-10-01 21:16:38.678957,https://cellphones.com/product/8ca45fbe
,BKAV Product 9116,BKAV,loa-bluetooth,loa-bluetooth,756.75,18162000.0,922.5,18.0,4.3,449,,,12,0,,"Sản phẩm Product 9116 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_bf504dc8,crawled,cellphones,True,2025-10-01 21:16:38.783844,https://cellphones.com/product/22ff654a
,Xiaomi Product 3068,Xiaomi,loa-bluetooth,loa-bluetooth,1766.6666666666667,42400000.0,,,4.0,1117,,,12,0,,"Sản phẩm Product 3068 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_2d4a4799,crawled,cellphones,True,2025-10-01 21:16:38.890454,https://cellphones.com/product/8717a39e
,BKAV Product 7653,BKAV,loa-bluetooth,loa-bluetooth,590.1666666666666,14164000.0,,,4.4,1126,,,12,0,,"Sản phẩm Product 7653 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_dc7f2d04,crawled,cellphones,True,2025-10-01 21:16:39.004783,https://cellphones.com/product/d18d8daf
,OPPO Product 9532,OPPO,loa-bluetooth,loa-bluetooth,908.625,21807000.0,1214.0833333333333,25.2,4.1,1070,,,12,0,,"Sản phẩm Product 9532 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_b7e9ff6f,crawled,cellphones,True,2025-10-01 21:16:39.113305,https://cellphones.com/product/c4327886
,Xiaomi Product 2077,Xiaomi,loa-bluetooth,loa-bluetooth,1793.375,43041000.0,2243.4583333333335,20.1,3.5,349,,,12,0,,"Sản phẩm Product 2077 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_f045c50d,crawled,cellphones,True,2025-10-01 21:16:39.222468,https://cellphones.com/product/529415e3
,VinSmart Product 2034,VinSmart,loa-bluetooth,loa-bluetooth,133.29166666666666,3199000.0,,,4.8,520,,,12,0,,"Sản phẩm Product 2034 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_78217014,crawled,cellphones,False,2025-10-01 21:16:39.337628,https://cellphones.com/product/476faa79
,Asanzo Product 8723,Asanzo,loa-bluetooth,loa-bluetooth,181.25,4350000.0,,,4.8,1278,,,12,0,,"Sản phẩm Product 8723 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_9457d0e7,crawled,cellphones,False,2025-10-01 21:16:39.448057,https://cellphones.com/product/17746013
,FPT Product 3303,FPT,loa-bluetooth,loa-bluetooth,166.79166666666666,4003000.0,241.95833333333334,31.1,4.0,1113,,,12,0,,"Sản phẩm Product 3303 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_afd86391,crawled,cellphones,True,2025-10-01 21:16:39.549284,https://cellphones.com/product/75d6382e
,Asanzo Product 4054,Asanzo,loa-bluetooth,loa-bluetooth,428.75,10290000.0,,,4.8,838,,,12,0,,"Sản phẩm Product 4054 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_88410679,crawled,cellphones,True,2025-10-01 21:16:39.659228,https://cellphones.com/product/382d97b0
,FPT Product 3463,FPT,loa-bluetooth,loa-bluetooth,824.8333333333334,19796000.0,1017.375,18.9,4.7,229,,,12,0,,"Sản phẩm Product 3463 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_67a405ca,crawled,cellphones,True,2025-10-01 21:16:39.772243,https://cellphones.com/product/fb0f6b66
,Realme Product 9993,Realme,loa-bluetooth,loa-bluetooth,714.0833333333334,17138000.0,943.5833333333334,24.3,4.2,758,,,12,0,,"Sản phẩm Product 9993 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_e0d9d1a2,crawled,cellphones,True,2025-10-01 21:16:39.887381,https://cellphones.com/product/28344199
,Viettel Product 7929,Viettel,loa-bluetooth,loa-bluetooth,749.125,17979000.0,,,5.0,285,,,12,0,,"Sản phẩm Product 7929 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_0a388179,crawled,cellphones,True,2025-10-01 21:16:39.997835,https://cellphones.com/product/da552a8f
,Realme Product 1079,Realme,loa-bluetooth,loa-bluetooth,838.7916666666666,20131000.0,1004.1666666666666,16.5,4.1,748,,,12,0,,"Sản phẩm Product 1079 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_f15e165a,crawled,cellphones,True,2025-10-01 21:16:40.098080,https://cellphones.com/product/e39b1124
,OPPO Product 4581,OPPO,loa-bluetooth,loa-bluetooth,516.1666666666666,12388000.0,,,5.0,1497,,,12,0,,"Sản phẩm Product 4581 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_353ec034,crawled,cellphones,True,2025-10-01 21:16:40.210912,https://cellphones.com/product/33db8760
,Realme Product 5311,Realme,loa-bluetooth,loa-bluetooth,213.20833333333334,5117000.0,,,3.9,1896,,,12,0,,"Sản phẩm Product 5311 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_90085281,crawled,cellphones,True,2025-10-01 21:16:40.314388,https://cellphones.com/product/36aa9c8c
,Apple Product 4239,Apple,sac-du-phong,sac-du-phong,1728.5416666666667,41485000.0,2128.375,18.8,4.5,1757,,,12,0,,"Sản phẩm Product 4239 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_fa0537e2,crawled,cellphones,False,2025-10-01 21:16:41.433513,https://cellphones.com/product/e741feef
,Xiaomi Product 5376,Xiaomi,sac-du-phong,sac-du-phong,21.25,510000.0,28.291666666666668,24.9,4.6,1208,,,12,0,,"Sản phẩm Product 5376 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_a019f46d,crawled,cellphones,False,2025-10-01 21:16:41.543432,https://cellphones.com/product/114adb6e
,BKAV Product 5989,BKAV,sac-du-phong,sac-du-phong,1167.75,28026000.0,,,4.4,276,,,12,0,,"Sản phẩm Product 5989 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_1c56b720,crawled,cellphones,True,2025-10-01 21:16:41.647488,https://cellphones.com/product/8571ee2e
,VinSmart Product 7427,VinSmart,sac-du-phong,sac-du-phong,1549.9166666666667,37198000.0,2068.4583333333335,25.1,3.6,532,,,12,0,,"Sản phẩm Product 7427 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_f451d370,crawled,cellphones,True,2025-10-01 21:16:41.751397,https://cellphones.com/product/7221a69c
,FPT Product 2365,FPT,sac-du-phong,sac-du-phong,1251.75,30042000.0,,,4.5,480,,,12,0,,"Sản phẩm Product 2365 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_8da5f9ad,crawled,cellphones,True,2025-10-01 21:16:41.852038,https://cellphones.com/product/d54a878d
,OPPO Product 1010,OPPO,sac-du-phong,sac-du-phong,192.75,4626000.0,251.70833333333334,23.4,4.5,1158,,,12,0,,"Sản phẩm Product 1010 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_801923ce,crawled,cellphones,True,2025-10-01 21:16:41.962989,https://cellphones.com/product/af1cdb1d
,Xiaomi Product 8318,Xiaomi,sac-du-phong,sac-du-phong,1231.2916666666667,29551000.0,1827.4583333333333,32.6,4.4,17,,,12,0,,"Sản phẩm Product 8318 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_30710768,crawled,cellphones,True,2025-10-01 21:16:42.070910,https://cellphones.com/product/427a21b3
,FPT Product 3197,FPT,sac-du-phong,sac-du-phong,165.125,3963000.0,,,3.7,96,,,12,0,,"Sản phẩm Product 3197 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_d5fd0cb3,crawled,cellphones,True,2025-10-01 21:16:42.174561,https://cellphones.com/product/1b7d7358
,VinSmart Product 7956,VinSmart,sac-du-phong,sac-du-phong,306.9583333333333,7367000.0,430.375,28.7,4.8,1330,,,12,0,,"Sản phẩm Product 7956 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_0c905612,crawled,cellphones,True,2025-10-01 21:16:42.283002,https://cellphones.com/product/e43438c0
,FPT Product 5299,FPT,sac-du-phong,sac-du-phong,908.9166666666666,21814000.0,,,3.9,1485,,,12,0,,"Sản phẩm Product 5299 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_4e5a19c5,crawled,cellphones,True,2025-10-01 21:16:42.386377,https://cellphones.com/product/edb0fcdc
,Xiaomi Product 4242,Xiaomi,sac-du-phong,sac-du-phong,1317.4583333333333,31619000.0,,,4.1,886,,,12,0,,"Sản phẩm Product 4242 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_dafac851,crawled,cellphones,True,2025-10-01 21:16:42.494620,https://cellphones.com/product/f8ced4e0
,Viettel Product 8781,Viettel,sac-du-phong,sac-du-phong,322.6666666666667,7744000.0,457.4583333333333,29.5,3.7,715,,,12,0,,"Sản phẩm Product 8781 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_422aff4f,crawled,cellphones,True,2025-10-01 21:16:42.604514,https://cellphones.com/product/e1a15466
,Realme Product 7807,Realme,sac-du-phong,sac-du-phong,236.58333333333334,5678000.0,342.375,30.9,4.7,539,,,12,0,,"Sản phẩm Product 7807 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_3ea1d7cb,crawled,cellphones,True,2025-10-01 21:16:42.715106,https://cellphones.com/product/adc30261
,BKAV Product 5445,BKAV,sac-du-phong,sac-du-phong,59.958333333333336,1439000.0,,,4.1,595,,,12,0,,"Sản phẩm Product 5445 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_79459c95,crawled,cellphones,True,2025-10-01 21:16:42.822472,https://cellphones.com/product/a6b142ce
,Asanzo Product 1464,Asanzo,sac-du-phong,sac-du-phong,272.8333333333333,6548000.0,408.75,33.3,4.3,1383,,,12,0,,"Sản phẩm Product 1464 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_e5cbde38,crawled,cellphones,True,2025-10-01 21:16:42.928562,https://cellphones.com/product/76ed7e60
,Realme Product 2930,Realme,sac-du-phong,sac-du-phong,216.95833333333334,5207000.0,252.45833333333334,14.1,5.0,472,,,12,0,,"Sản phẩm Product 2930 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_c1309c18,crawled,cellphones,True,2025-10-01 21:16:43.043521,https://cellphones.com/product/d0762e6b
,OPPO Product 4343,OPPO,sac-du-phong,sac-du-phong,690.4166666666666,16570000.0,983.3333333333334,29.8,4.6,872,,,12,0,,"Sản phẩm Product 4343 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_c05f32c3,crawled,cellphones,True,2025-10-01 21:16:43.151870,https://cellphones.com/product/83267fe3
,Xiaomi Product 7339,Xiaomi,sac-du-phong,sac-du-phong,675.4583333333334,16211000.0,932.375,27.6,3.9,466,,,12,0,,"Sản phẩm Product 7339 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_31182d56,crawled,cellphones,True,2025-10-01 21:16:43.267553,https://cellphones.com/product/fab371ba
,Asanzo Product 3432,Asanzo,sac-du-phong,sac-du-phong,1128.5,27084000.0,1250.0416666666667,9.7,3.9,653,,,12,0,,"Sản phẩm Product 3432 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_f9712dab,crawled,cellphones,False,2025-10-01 21:16:43.371134,https://cellphones.com/product/e95de838
,Samsung Product 6532,Samsung,sac-du-phong,sac-du-phong,96.375,2313000.0,,,4.9,770,,,12,0,,"Sản phẩm Product 6532 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_a8739b67,crawled,cellphones,True,2025-10-01 21:16:43.472374,https://cellphones.com/product/ccf12a70
,Asanzo Product 5112,Asanzo,sac-du-phong,sac-du-phong,357.2083333333333,8573000.0,421.0416666666667,15.2,3.9,788,,,12,0,,"Sản phẩm Product 5112 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_a11ceaeb,crawled,cellphones,True,2025-10-01 21:16:43.582885,https://cellphones.com/product/28336890
,Xiaomi Product 3858,Xiaomi,sac-du-phong,sac-du-phong,486.7083333333333,11681000.0,683.0416666666666,28.7,3.8,1829,,,12,0,,"Sản phẩm Product 3858 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_e763175a,crawled,cellphones,True,2025-10-01 21:16:43.695191,https://cellphones.com/product/2bb11f5e
,Samsung Product 8904,Samsung,sac-du-phong,sac-du-phong,646.5416666666666,15517000.0,874.8333333333334,26.1,3.7,137,,,12,0,,"Sản phẩm Product 8904 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_4df5ee13,crawled,cellphones,True,2025-10-01 21:16:43.803346,https://cellphones.com/product/530c1601
,BKAV Product 8510,BKAV,sac-du-phong,sac-du-phong,1139.0416666666667,27337000.0,1570.8333333333333,27.5,5.0,607,,,12,0,,"Sản phẩm Product 8510 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_1dcf2194,crawled,cellphones,True,2025-10-01 21:16:43.908569,https://cellphones.com/product/a1069173
,Asanzo Product 5211,Asanzo,sac-du-phong,sac-du-phong,1221.5833333333333,29318000.0,1693.125,27.9,4.5,160,,,12,0,,"Sản phẩm Product 5211 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_d3a7e30c,crawled,cellphones,False,2025-10-01 21:16:44.021286,https://cellphones.com/product/3f91bd71
,VinSmart Product 9787,VinSmart,sac-du-phong,sac-du-phong,211.29166666666666,5071000.0,257.2916666666667,17.9,4.3,211,,,12,0,,"Sản phẩm Product 9787 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_ead4a450,crawled,cellphones,True,2025-10-01 21:16:44.121866,https://cellphones.com/product/7f07fefa
,Viettel Product 6167,Viettel,sac-du-phong,sac-du-phong,1173.4583333333333,28163000.0,1729.25,32.1,4.1,396,,,12,0,,"Sản phẩm Product 6167 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_42e8d190,crawled,cellphones,True,2025-10-01 21:16:44.234530,https://cellphones.com/product/f6ee028d
,Vivo Product 5665,Vivo,sac-du-phong,sac-du-phong,798.3333333333334,19160000.0,1122.2083333333333,28.9,3.7,779,,,12,0,,"Sản phẩm Product 5665 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,CELLPHONES_ec6d47e7,crawled,cellphones,True,2025-10-01 21:16:44.344918,https://cellphones.com/product/be9dd431
,VinSmart Product 1007,VinSmart,dien-thoai,dien-thoai,1083.8333333333333,26012000.0,1618.7083333333333,33.0,4.9,201,,,12,0,,"Sản phẩm Product 1007 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_9f20bde4,crawled,fptshop,True,2025-10-01 21:15:05.047881,https://fptshop.com/product/2ec09496
,Asanzo Product 9627,Asanzo,dien-thoai,dien-thoai,1351.5,32436000.0,1896.7083333333333,28.7,3.8,1738,,,12,0,,"Sản phẩm Product 9627 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_5ce32d53,crawled,fptshop,True,2025-10-01 21:15:05.154960,https://fptshop.com/product/c77761e8
,VinSmart Product 7563,VinSmart,dien-thoai,dien-thoai,1552.75,37266000.0,2109.0416666666665,26.4,4.2,1461,,,12,0,,"Sản phẩm Product 7563 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_c005d060,crawled,fptshop,True,2025-10-01 21:15:05.256934,https://fptshop.com/product/c2bcebe7
,Xiaomi Product 3727,Xiaomi,dien-thoai,dien-thoai,540.875,12981000.0,751.0,28.0,4.3,1515,,,12,0,,"Sản phẩm Product 3727 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_7318e56b,crawled,fptshop,True,2025-10-01 21:15:05.358057,https://fptshop.com/product/f5165dad
,Samsung Product 8796,Samsung,dien-thoai,dien-thoai,1461.5833333333333,35078000.0,,,4.7,299,,,12,0,,"Sản phẩm Product 8796 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_0a013df1,crawled,fptshop,True,2025-10-01 21:15:05.462943,https://fptshop.com/product/969361eb
,Xiaomi Product 6819,Xiaomi,dien-thoai,dien-thoai,47.875,1149000.0,,,4.3,1771,,,12,0,,"Sản phẩm Product 6819 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_493e65f2,crawled,fptshop,True,2025-10-01 21:15:05.565020,https://fptshop.com/product/83cca4a9
,BKAV Product 9244,BKAV,dien-thoai,dien-thoai,1828.75,43890000.0,2354.0416666666665,22.3,3.6,401,,,12,0,,"Sản phẩm Product 9244 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_1b2b2dd6,crawled,fptshop,True,2025-10-01 21:15:05.666954,https://fptshop.com/product/3827285e
,Viettel Product 8519,Viettel,dien-thoai,dien-thoai,2024.7916666666667,48595000.0,,,4.7,904,,,12,0,,"Sản phẩm Product 8519 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_29a83da6,crawled,fptshop,True,2025-10-01 21:15:05.768149,https://fptshop.com/product/ac559113
,BKAV Product 4215,BKAV,dien-thoai,dien-thoai,1272.7916666666667,30547000.0,,,4.3,1487,,,12,0,,"Sản phẩm Product 4215 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_925e03b2,crawled,fptshop,True,2025-10-01 21:15:05.876129,https://fptshop.com/product/ecfc81a6
,Samsung Product 6674,Samsung,dien-thoai,dien-thoai,462.875,11109000.0,549.3333333333334,15.7,4.3,532,,,12,0,,"Sản phẩm Product 6674 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_1adb1ffa,crawled,fptshop,True,2025-10-01 21:15:05.982649,https://fptshop.com/product/7131b72d
,Xiaomi Product 3338,Xiaomi,dien-thoai,dien-thoai,1917.9166666666667,46030000.0,2113.2916666666665,9.2,4.5,835,,,12,0,,"Sản phẩm Product 3338 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_e4f0cb31,crawled,fptshop,False,2025-10-01 21:15:06.090067,https://fptshop.com/product/fd0f2d5b
,Xiaomi Product 4370,Xiaomi,dien-thoai,dien-thoai,81.54166666666667,1957000.0,,,4.7,235,,,12,0,,"Sản phẩm Product 4370 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_665a329b,crawled,fptshop,True,2025-10-01 21:15:06.199523,https://fptshop.com/product/2f5e859d
,Viettel Asus ROG Strix,Viettel,laptop,laptop,1028.75,24690000.0,1284.0,19.9,4.6,341,,,12,0,,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_02ef3bf0,crawled,fptshop,True,2025-10-01 21:15:07.513217,https://fptshop.com/product/eab63917
,Apple Dell XPS 13,Apple,laptop,laptop,1110.8333333333333,26660000.0,,,4.0,1908,,,12,0,,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_359f3017,crawled,fptshop,True,2025-10-01 21:15:07.717366,https://fptshop.com/product/550bf3b2
,Samsung MacBook Pro M3,Samsung,laptop,laptop,880.7916666666666,21139000.0,1312.9583333333333,32.9,4.6,313,,,12,0,,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_afc1cf4d,crawled,fptshop,True,2025-10-01 21:15:07.922948,https://fptshop.com/product/ef792d5e
,Vivo Asus ROG Strix,Vivo,laptop,laptop,316.7083333333333,7601000.0,454.9583333333333,30.4,4.8,1426,,,12,0,,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_d8f6ea87,crawled,fptshop,True,2025-10-01 21:15:08.023311,https://fptshop.com/product/8adde392
